content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,app_name,compound,sentiment,rating_category
it changed my profile and name my name was a feather and profile picture was a minion and i'm like that's not even bad what the heck give it back now ticktok,2,0,46.8.3,2026-09-10 07:33:38,46.8.3,TikTok,0.6542,Positive,Low
vip,5,0,,2026-09-10 07:31:23,,TikTok,0.5106,Positive,High
nice,4,0,,2026-09-10 07:29:05,,TikTok,0.4215,Positive,High
amjadyousafzai95 this is my account it has like problem please fixed this issue,5,0,46.8.3,2026-09-10 07:28:51,46.8.3,TikTok,0.2732,Positive,High
i can't login my account no more all of a sudden maximum number of attempt like tiktok is no more good again am currently tired of the way tiktok treat us now,1,0,46.2.3,2026-09-10 07:23:21,46.2.3,TikTok,-0.5422,Negative,Low
کانت ورک لوی ان تیز اپداتي,4,1,46.8.3,2026-09-10 07:20:29,46.8.3,TikTok,0.0,Neutral,High
i love it,5,1,,2026-09-10 07:18:22,,TikTok,0.6369,Positive,High
١١٢٢٢٢١٢١٢٢ ١١٢٢٢٢١٢١٢٢,3,1,46.8.3,2026-09-10 07:15:35,46.8.3,TikTok,0.0,Neutral,Medium
asyh regdsh z vdaz,5,0,46.8.3,2026-09-10 07:13:02,46.8.3,TikTok,0.0,Neutral,High
post pictures,5,0,,2026-09-10 07:12:50,,TikTok,0.0,Neutral,High
it is very very good,5,0,45.0.3,2026-09-10 07:08:18,45.0.3,TikTok,0.5379,Positive,High
love this app,5,0,46.8.3,2026-09-10 07:07:58,46.8.3,TikTok,0.6369,Positive,High
nice,5,0,40.6.3,2026-09-10 07:07:52,40.6.3,TikTok,0.4215,Positive,High
kharal,5,0,,2026-09-10 07:07:16,,TikTok,0.0,Neutral,High
good app,5,0,44.5.3,2026-09-10 06:56:02,44.5.3,TikTok,0.4404,Positive,High
tiktok login problem to the maximum namber of attram this issues new face and who do i want tiktok to fix these kinds of problems like before,1,0,,2026-09-10 06:53:46,,TikTok,-0.3818,Negative,Low
"i so love this app, its features are so good, it helped me i created an account and now my account is booming little by little",5,0,,2026-09-10 06:50:35,,TikTok,0.8816,Positive,High
no interesting option no available in videos,1,0,,2026-09-10 06:49:06,,TikTok,-0.5358,Negative,Low
pir of mehrabad shrifre hazrat pir syed gulam jilani shah bukhari astana aliya mehrabad shrifre lodhran punjab pakistan,5,0,46.6.3,2026-09-10 06:46:11,46.6.3,TikTok,0.0,Neutral,High
ok,5,1,46.7.3,2026-09-10 06:44:54,46.7.3,TikTok,0.296,Positive,High
terrible moderation and illogical bans.,1,0,99.0.2,2026-09-10 06:44:17,99.0.2,TikTok,-0.4767,Negative,Low
pujanthakura,5,0,,2026-09-10 06:42:13,,TikTok,0.0,Neutral,High
subscribe my tiktok channel and follow me like me share me,5,0,,2026-09-10 06:39:23,,TikTok,0.5719,Positive,High
"there were already too many ads, the new pop-ups are completely ridiculous. this app is genuinely useless you can't even get a full serotonin hit without getting corny advertisements and ai shoved down your throat.",1,0,36.5.5,2026-09-10 06:37:00,36.5.5,TikTok,-0.6801,Negative,Low
my account was stolen,5,0,46.6.3,2026-09-10 06:36:03,46.6.3,TikTok,-0.4939,Negative,High
tabish mirza 581,5,0,,2026-09-10 06:35:23,,TikTok,0.0,Neutral,High
why is tiktok constantly showing me the same for you page over and over?,1,0,46.8.3,2026-09-10 06:33:23,46.8.3,TikTok,0.0,Neutral,Low
♥️♥️♥️,5,0,46.7.3,2026-09-10 06:33:15,46.7.3,TikTok,0.9274,Positive,High
good of app,5,0,,2026-09-10 06:32:46,,TikTok,0.4404,Positive,High
hashimkhan9596 account vedios is not viral why tik tok team,2,0,46.8.3,2026-09-10 06:32:13,46.8.3,TikTok,0.0,Neutral,Low
بالله الاتصال شكرا 🙏 ماشي,5,0,46.8.3,2026-09-10 06:31:57,46.8.3,TikTok,0.0,Neutral,High
tik tok whit happy,5,0,46.9.1,2026-09-10 06:31:34,46.9.1,TikTok,0.5719,Positive,High
"i have been having issues with those stupid ads playing over other videos for months now they are even playing when i completely close out the app! ive tried creating a support ticket but never hear anything back and then they just close them without looking into them. plus when i try to actually talk to a person it just says to ""click the button"" there is no button!!! i swear i never had these problems when the other guys where running it!",1,0,46.8.3,2026-09-10 06:30:08,46.8.3,TikTok,0.6375,Positive,Low
driver,5,0,46.7.3,2026-09-10 06:30:06,46.7.3,TikTok,0.0,Neutral,High
tik tok,5,0,46.8.3,2026-09-10 06:30:00,46.8.3,TikTok,0.0,Neutral,High
jahobar hobe,5,0,,2026-09-10 06:28:58,,TikTok,0.0,Neutral,High
best,5,0,,2026-09-10 06:24:01,,TikTok,0.6369,Positive,High
good,5,0,45.5.4,2026-09-10 06:24:00,45.5.4,TikTok,0.4404,Positive,High
"whenever i clear data or catch,it stops working and i gotta delete it and install it again,why?!!",3,0,,2026-09-10 06:21:06,,TikTok,0.3786,Positive,Medium
the upgrade is totally nonsense keeps on closing by himself still cannot be able to sign in ur account this is totally nonsense,1,0,46.8.3,2026-09-10 06:20:43,46.8.3,TikTok,-0.7172,Negative,Low
يا ى,5,0,,2026-09-10 06:20:17,,TikTok,0.0,Neutral,High
good apps,5,0,,2026-09-10 06:18:40,,TikTok,0.4404,Positive,High
bold,4,0,46.8.3,2026-09-10 06:15:33,46.8.3,TikTok,0.3818,Positive,High
nice app,5,0,46.9.1,2026-09-10 06:14:36,46.9.1,TikTok,0.4215,Positive,High
perfect anything,5,0,,2026-09-10 06:14:04,,TikTok,0.5719,Positive,High
this is my favourite app,5,0,46.8.3,2026-09-10 06:10:39,46.8.3,TikTok,0.0,Neutral,High
good,5,0,,2026-09-10 06:07:14,,TikTok,0.4404,Positive,High
me encanta,5,0,46.8.3,2026-09-10 06:02:06,46.8.3,TikTok,0.0,Neutral,High
good for all people,4,0,,2026-09-10 06:01:40,,TikTok,0.4404,Positive,High
no comment,5,0,,2026-09-10 06:01:03,,TikTok,-0.296,Negative,High
not good i have view problem not my video go up,1,1,46.8.3,2026-09-10 06:00:12,46.8.3,TikTok,-0.6256,Negative,Low
30 seconds into scrolling and the app starts glitching out really really bad and then it just freezes.. unable to close out of the app or anything because it freezes my entire device.. can't even restart my device.. stupid app gets worse w/ every update.. 😠😡🤬🤬🤬🤬,1,32,46.8.3,2026-09-10 05:58:16,46.8.3,TikTok,-0.9334,Negative,Low
much better,5,0,46.7.3,2026-09-10 05:56:44,46.7.3,TikTok,0.4404,Positive,High
شه فکر کوم,5,0,,2026-09-10 05:56:16,,TikTok,0.0,Neutral,High
trgi,1,0,,2026-09-10 05:52:38,,TikTok,0.0,Neutral,Low
sfrash,5,0,46.6.3,2026-09-10 05:47:00,46.6.3,TikTok,0.0,Neutral,High
it's very nice aap,5,0,46.7.3,2026-09-10 05:46:29,46.7.3,TikTok,0.4754,Positive,High
multiple delete really needed for messages. ;(,1,1,16.0.43,2026-09-10 05:43:22,16.0.43,TikTok,0.0,Neutral,Low
pls my tiktok is not working properly on my phone everytime i download it pls can u fix it for huawei mate 9,4,1,46.8.3,2026-09-10 05:40:40,46.8.3,TikTok,0.1531,Positive,High
"poor, i've had 2 different accounts one with 100k and one with 50 k both taken for absolutely no reason given. they promised to pay for videos then never did. (they owe me quite a lot currently). so much drama, then the wrong people lose accounts. 1 vs. 100,000 seems a little unrealistic to take an account over.",1,1,46.7.3,2026-09-10 05:39:14,46.7.3,TikTok,-0.8516,Negative,Low
"absolutely terrible forgot password process. got a new phone and tried logging into my second account, since i never signed in it again after signing it up i forgot the password so i press forgot password. it sends me the code i put it in and it says incorrect password or that it expired when i literally got the email 1 minute ago and the numbers are the exact same. i tried again fir 30 mins and the exact same code kept coming and the same message. please fix this",3,0,46.8.3,2026-09-10 05:38:51,46.8.3,TikTok,-0.2716,Negative,Medium
very good app. i like it's simple method of using. while using this app i feel stress free.i like tiktok very much ❤️💝💗.,5,0,37.8.5,2026-09-10 05:36:53,37.8.5,TikTok,0.9381,Positive,High
dilhsad,5,1,,2026-09-10 05:35:56,,TikTok,0.0,Neutral,High
primum,5,0,46.8.3,2026-09-10 05:25:13,46.8.3,TikTok,0.0,Neutral,High
following feed didn't load. just shows profiles of trending creators as if i don't already have hundreds of profiles i follow.,1,12,28.9.3,2026-09-10 05:24:04,28.9.3,TikTok,0.0,Neutral,Low
this app is very slow in low device.please fix the bug.,1,0,,2026-09-10 05:22:35,,TikTok,-0.3321,Negative,Low
bad,5,1,,2026-09-10 05:18:44,,TikTok,-0.5423,Negative,High
very good😍😍💖💖💛💛💎👑💚💌,5,0,46.9.1,2026-09-10 05:09:30,46.9.1,TikTok,0.9906,Positive,High
kinhman,5,1,46.8.3,2026-09-10 05:07:58,46.8.3,TikTok,0.0,Neutral,High
so nice 👍 this app,5,1,46.8.3,2026-09-10 05:01:01,46.8.3,TikTok,0.4754,Positive,High
support tiktok creator,5,1,,2026-09-10 04:57:25,,TikTok,0.4019,Positive,High
tik tok good morning i am sorry good morning tiktok how are you i am fine,5,0,,2026-09-10 04:55:25,,TikTok,0.743,Positive,High
nice,5,0,,2026-09-10 04:53:40,,TikTok,0.4215,Positive,High
wonder,5,0,,2026-09-10 04:51:59,,TikTok,0.0,Neutral,High
still worst app but stop being so sensitive af,1,1,46.9.1,2026-09-10 04:49:53,46.9.1,TikTok,-0.6542,Negative,Low
nice,5,0,,2026-09-10 04:43:03,,TikTok,0.4215,Positive,High
wow nice beautiful good app love you 🤭,4,0,46.7.3,2026-09-10 04:42:13,46.7.3,TikTok,0.9674,Positive,High
শিমুল,2,0,,2026-09-10 04:42:13,,TikTok,0.0,Neutral,Low
cool,5,0,45.0.3,2026-09-10 04:42:02,45.0.3,TikTok,0.3182,Positive,High
for you,5,0,,2026-09-10 04:41:32,,TikTok,0.0,Neutral,High
always reliable always say what i needed i just wish i had internet so i can use on the outside,5,0,46.8.3,2026-09-10 04:39:44,46.8.3,TikTok,0.4019,Positive,High
its cool,5,0,46.4.3,2026-09-10 04:39:36,46.4.3,TikTok,0.3182,Positive,High
me gusta,5,0,46.9.1,2026-09-10 04:33:13,46.9.1,TikTok,0.0,Neutral,High
there’s a new update every day is it really necessary,1,1,46.8.3,2026-09-10 04:32:42,46.8.3,TikTok,0.0,Neutral,Low
its pretty odd. however i don't ever remember reviewing this app but i've apparently given it 5 stars? switching to 1 star doe that reason.,1,0,46.8.3,2026-09-10 04:32:29,46.8.3,TikTok,0.1154,Positive,Low
why do some cement not show up in my notifications??,1,0,,2026-09-10 04:30:32,,TikTok,0.0,Neutral,Low
mumtaz khan mumtaz,5,0,46.6.3,2026-09-10 04:29:44,46.6.3,TikTok,0.0,Neutral,High
it's really beautiful website 💙💙,4,0,,2026-09-10 04:29:19,,TikTok,0.9273,Positive,High
nice,1,0,46.8.3,2026-09-10 04:28:15,46.8.3,TikTok,0.4215,Positive,Low
too many ads and ai.,1,0,46.8.3,2026-09-10 04:27:55,46.8.3,TikTok,0.0,Neutral,Low
learning,5,0,46.4.3,2026-09-10 04:26:56,46.4.3,TikTok,0.0,Neutral,High
it won't let me scroll to following it's stuck on follow,1,0,46.8.3,2026-09-10 04:26:50,46.8.3,TikTok,-0.25,Negative,Low
md munshi,5,0,46.8.3,2026-09-10 04:26:31,46.8.3,TikTok,0.0,Neutral,High
it's bothering me,1,0,46.8.3,2026-09-10 04:25:39,46.8.3,TikTok,-0.3818,Negative,Low
emon,5,0,,2026-09-10 04:25:33,,TikTok,0.0,Neutral,High
yeah,5,0,46.0.3,2026-09-10 04:22:43,46.0.3,TikTok,0.296,Positive,High
views problem 😭,5,0,45.7.3,2026-09-10 04:16:37,45.7.3,TikTok,-0.7003,Negative,High
it's okay just takes 2 minutes to load a single video,5,0,46.4.3,2026-09-10 04:13:18,46.4.3,TikTok,0.2263,Positive,High
i love it,5,0,46.3.3,2026-09-10 04:12:59,46.3.3,TikTok,0.6369,Positive,High
"my experience is sacristy. so far so good. to me, tiktok is an app i will continue to follow.",5,0,23.9.5,2026-09-10 04:12:54,23.9.5,TikTok,0.6213,Positive,High
"last update made several videos appear black (as in no picture and only sound), but when you go to the profile page of the creator and find the video, it plays with both video and sound.. really annoying.",1,1,46.8.3,2026-09-10 04:09:08,46.8.3,TikTok,-0.4748,Negative,Low
good,5,0,34.8.0,2026-09-10 04:08:40,34.8.0,TikTok,0.4404,Positive,High
يوجد مشاكل في تنزيل فديوهات و بطئ جدا,1,0,46.8.3,2026-09-10 04:03:13,46.8.3,TikTok,0.0,Neutral,Low
following page wont show me anyone im following just keeps recommending me random people to follow.,1,1,46.9.1,2026-09-10 04:02:59,46.9.1,TikTok,0.0,Neutral,Low
why does this tiktok keep getting stuck,1,0,43.9.3,2026-09-10 03:58:40,43.9.3,TikTok,-0.25,Negative,Low
"easily the worst social platform around. considering how much money they make from coin purchases, its shocking how unstable, full of bugs and glitches this app is. its pathetic really. strongly recommend you dont purchases anything. i now have coins i cant use because the app is glitching so bad, i can't even view a host. (2 weeks now with this issue). and no, you cant get your money back. dont spend money on tiktok!!",1,0,46.8.3,2026-09-10 03:58:21,46.8.3,TikTok,-0.9101,Negative,Low
"tiktok has been reducing my followers even when i start posting, that's very bad. do they want me to start from the beginning? 🤔",3,1,,2026-09-10 03:58:13,,TikTok,-0.5413,Negative,Medium
نرراحمد وف 🌹🥀,5,0,,2026-09-10 03:52:35,,TikTok,0.0,Neutral,High
"hello tiktok support, i'm having a problem with tik tok watch history. after new update my watch history paused from tomorrow.then someone post but showing""post unavailable"" . everything is fine with my privacy settings, and i have already cleared the cache, updated the app, logged out and logged back in.then i don't get chat wallpaper . please check my account and fix this issue. thank you 🥺",1,0,46.8.3,2026-09-10 03:50:28,46.8.3,TikTok,0.8402,Positive,Low
need help to improve app features.not working with my gmail properly??,3,0,46.8.3,2026-09-10 03:48:47,46.8.3,TikTok,0.7149,Positive,Medium
its good but .... idk🫪✌️,4,0,,2026-09-10 03:48:36,,TikTok,0.2382,Positive,High
auto translation doesn't work,3,0,46.8.3,2026-09-10 03:47:58,46.8.3,TikTok,0.0,Neutral,Medium
nice,5,0,,2026-09-10 03:47:53,,TikTok,0.4215,Positive,High
the first time you get it work but when you close the app and reopen it it lags so bad but i use the tiktok web i wish i can make calls and do gifs on the web.,3,0,46.8.3,2026-09-10 03:47:04,46.8.3,TikTok,-0.7868,Negative,Medium
nice,5,0,46.8.3,2026-09-10 03:47:04,46.8.3,TikTok,0.4215,Positive,High
graa,5,1,,2026-09-10 03:42:29,,TikTok,0.0,Neutral,High
best app ever,5,0,46.7.3,2026-09-10 03:41:10,46.7.3,TikTok,0.6369,Positive,High
i like it,5,0,,2026-09-10 03:33:10,,TikTok,0.3612,Positive,High
hello tiktok teem please this my original tik tok account wafadar baloch king so please virl my account video vira no view no liek and so please,5,0,,2026-09-10 03:32:54,,TikTok,0.8508,Positive,High
ভালো,5,0,46.8.3,2026-09-10 03:27:43,46.8.3,TikTok,0.0,Neutral,High
"i love it, just that mines ain't upgraded yet",5,0,46.8.3,2026-09-10 03:27:40,46.8.3,TikTok,0.6369,Positive,High
very good,5,0,46.8.3,2026-09-10 03:25:53,46.8.3,TikTok,0.4927,Positive,High
tik tok is best app,5,0,46.6.3,2026-09-10 03:24:41,46.6.3,TikTok,0.6369,Positive,High
"i would give it a 5-star rating, but tt cannot do pip! please write code for picture-in-picture!",4,0,46.8.3,2026-09-10 03:23:29,46.8.3,TikTok,-0.4637,Negative,High
🥰🥰,5,0,,2026-09-10 03:22:46,,TikTok,0.9393,Positive,High
this application is time loser,1,0,,2026-09-10 03:21:15,,TikTok,-0.5267,Negative,Low
"giant app takes more space than it should, kills your battery, and doesn't even let me see the accounts i'm following because unclosable ads for more users i don't want to follow are blocking",1,551,46.8.3,2026-09-10 03:21:02,46.8.3,TikTok,-0.7447,Negative,Low
good good💯😊👍💯👍,5,0,,2026-09-10 03:20:42,,TikTok,0.8957,Positive,High
good app,5,1,46.8.3,2026-09-10 03:15:54,46.8.3,TikTok,0.4404,Positive,High
adnanali,5,0,46.8.3,2026-09-10 03:14:17,46.8.3,TikTok,0.0,Neutral,High
good apps,5,0,,2026-09-10 03:12:27,,TikTok,0.4404,Positive,High
saeed 🪐🦋 100k,5,0,,2026-09-10 03:06:44,,TikTok,0.0,Neutral,High
আপনার টিকটক অনেক খারাপ কিছু ছবি ভিডিও দেখায়াই তাই। 5 ster,5,0,,2026-09-10 03:04:27,,TikTok,0.0,Neutral,High
সময় কাটানোর জন্য বেস্ট 🤍,5,0,46.8.3,2026-09-10 03:03:54,46.8.3,TikTok,0.0,Neutral,High
zeesham,1,0,46.6.3,2026-09-10 03:02:12,46.6.3,TikTok,0.0,Neutral,Low
irfan,1,0,,2026-09-10 02:57:42,,TikTok,0.0,Neutral,Low
best way,5,0,46.8.3,2026-09-10 02:56:25,46.8.3,TikTok,0.6369,Positive,High
please ticktok mara account pr warning khtm kr dy next asa kuch bhi upload nhi ho gha please please please please please please please please please please please please please please please please please please please please please please please please please please please please please give me a chance please sir 🙏🙏🙏🙏🙏🙏🙏🙏🙏😭🙏🙏🙏,1,1,46.7.3,2026-09-10 02:54:34,46.7.3,TikTok,0.9948,Positive,Low
not add buddy,5,0,,2026-09-10 02:52:53,,TikTok,0.0,Neutral,High
unfreeze my account,5,1,46.7.3,2026-09-10 02:50:27,46.7.3,TikTok,0.0,Neutral,High
zeeshankhan zeeshankhan zeeshankhan zeeshankhan zeeshankhan,5,1,46.7.3,2026-09-10 02:49:17,46.7.3,TikTok,0.0,Neutral,High
what is wrong with this app it's non-functional today even after an update can't scroll at all.,1,1,46.8.3,2026-09-10 02:43:07,46.8.3,TikTok,-0.4767,Negative,Low
bts army 🌷🌷🌷,1,1,46.8.3,2026-09-10 02:37:24,46.8.3,TikTok,0.0,Neutral,Low
"""community guidelines"" excuse me🫩 if i could give 0 stars i would. f tt bs.",1,1,46.8.3,2026-09-10 02:34:20,46.8.3,TikTok,0.0772,Positive,Low
good,5,1,45.7.2,2026-09-10 02:33:38,45.7.2,TikTok,0.4404,Positive,High
videos,1,1,46.1.3,2026-09-10 02:33:09,46.1.3,TikTok,0.0,Neutral,Low
open my tik tok account,5,15,44.2.3,2026-09-10 02:32:46,44.2.3,TikTok,0.0,Neutral,High
good tiktok,1,1,46.7.3,2026-09-10 02:32:15,46.7.3,TikTok,0.4404,Positive,Low
tasir,5,1,,2026-09-10 02:31:15,,TikTok,0.0,Neutral,High
i love this,5,1,45.0.3,2026-09-10 02:30:44,45.0.3,TikTok,0.6369,Positive,High
zeeshan,1,1,46.9.1,2026-09-10 02:28:28,46.9.1,TikTok,0.0,Neutral,Low
nasiib cali nasiib shi cali,5,1,,2026-09-10 02:26:31,,TikTok,0.0,Neutral,High
nice app,5,0,,2026-09-10 02:22:00,,TikTok,0.4215,Positive,High
one of the best app for pass the time 💞😊,5,1,,2026-09-10 02:21:25,,TikTok,0.9382,Positive,High
aj kal tiktok aam logon ko tiktok live option bhi nahin deti yaar ham log bhi to tiktok life chala sakte hain na kyunki yah badon ko fayda sochati hai chhote tiktok karo kabhi yah option nahin deti kyunki iska hak banta hai ki hajar follower wale ko har hal mein tiktok live option please tiktok team allow karen pakistan mein syed darkhast karta hun,1,1,46.2.3,2026-09-10 02:21:21,46.2.3,TikTok,0.7269,Positive,Low
the fyp hasn't been loading videos for me at all for the last week and the glitches and lagging constantly is also super annoying!,1,1,46.8.3,2026-09-10 02:15:40,46.8.3,TikTok,0.1007,Positive,Low
hr dusry din update krna lazmi hai kia ?? aik jaga rukty q nhi ho kia keerra hai ?? achy bhaly filter thy sab gaib kr k bakwas filter dal diye. jitna update krty ja rhy utna bakwas application hoti ja rhi,1,1,46.3.3,2026-09-10 02:15:03,46.3.3,TikTok,-0.885,Negative,Low
